gid,pid,words,sentence_number
15,ficwfteigenp4,,75
15,ficwfteigenp4,"शिया,हज़ारा",76
15,ficwfteigenp4,अफज़ल,77
15,ficwfteigenp4,,78
15,ficwfteigenp4,,79
15,ficwfteigenp4,वाटरहॉलो,80
15,ficwfteigenp4,,81
15,ficwfteigenp4,,82
15,ficwfteigenp4,,83
15,ficwfteigenp4,"सुन्नी,लड़ाके,शिया",84
15,ficwfteigenp4,,85
15,ficwfteigenp4,"तीर्थंकरी,स्यादवाद",86
15,ficwfteigenp4,,87
15,ficwfteigenp4,युक्तिसंगति,88
15,ficwfteigenp4,"परस्वावलंबन,अज्ञेय",89
15,ficwfteigenp4,"प्रतीतियों,बेबूझ,छविबद्ध",90
15,ficwfteigenp4,,91
15,ficwfteigenp4,"विलासमात्र,सौंदर्यदृष्टि,परिचायक",92
15,ficwfteigenp4,देहाध्यास,93
15,ficwfteigenp4,सके,94
15,ficwfteigenp4,"अज्ञेय,उपन्यास,निर्णेता,उदारता",95
15,ficwfteigenp4,,96
15,ficwfteigenp4,"परीक्षागुरु,मौलिक,उपन्यास",97
15,ficwfteigenp4,उपन्यास,98
15,ficwfteigenp4,,99
15,ficwfteigenp5,रणथम्भौर,0
15,ficwfteigenp5,अद्वितीय,1
15,ficwfteigenp5,"वैविध्य,वैविध्यों",2
15,ficwfteigenp5,,3
15,ficwfteigenp5,ट्राय,4
15,ficwfteigenp5,"योगाभ्यास,सम्पुट",5
15,ficwfteigenp5,इफको,6
15,ficwfteigenp5,अधिग्राहण,7
15,ficwfteigenp5,,8
15,ficwfteigenp5,,9
15,ficwfteigenp5,,10
15,ficwfteigenp5,,11
15,ficwfteigenp5,,12
15,ficwfteigenp5,,13
15,ficwfteigenp5,,14
15,ficwfteigenp5,,15
15,ficwfteigenp5,"तरल,तरंग,मृदुल",16
15,ficwfteigenp5,,17
15,ficwfteigenp5,,18
15,ficwfteigenp5,,19
15,ficwfteigenp5,,20
15,ficwfteigenp5,,21
15,ficwfteigenp5,,22
15,ficwfteigenp5,,23
15,ficwfteigenp5,अद्धा,24
15,ficwfteigenp5,सक्रिय,25
15,ficwfteigenp5,"अभ्यर्थी,विधिक",26
15,ficwfteigenp5,"व्यास,चकती",27
15,ficwfteigenp5,"प्रकार,अनीश्वरवाद",28
15,ficwfteigenp5,उद्गम,29
15,ficwfteigenp5,हिसार,30
15,ficwfteigenp5,"प्रशेषनीय,अर्जित",31
15,ficwfteigenp5,,32
15,ficwfteigenp5,"रस्तर,विज्ञप्ति,उत्कीर्ण",33
15,ficwfteigenp5,"कलिंग,स्वतंत्र,चेति,चेदि",34
15,ficwfteigenp5,,35
15,ficwfteigenp5,"सैलानियों,विपणन",36
15,ficwfteigenp5,,37
15,ficwfteigenp5,,38
15,ficwfteigenp5,,39
15,ficwfteigenp5,,40
15,ficwfteigenp5,तीवर,41
15,ficwfteigenp5,,42
15,ficwfteigenp5,"उपद्रव,सशस्त्र",43
15,ficwfteigenp5,"मरूस्थलसा,निष्फल",44
15,ficwfteigenp5,प्रधान,45
15,ficwfteigenp5,,46
15,ficwfteigenp5,,47
15,ficwfteigenp5,"विस्मित,सुफेदे",48
15,ficwfteigenp5,सोटे,49
15,ficwfteigenp5,भाट,50
15,ficwfteigenp5,,51
15,ficwfteigenp5,,52
15,ficwfteigenp5,"सूर्यमंडल,रमणीयता",53
15,ficwfteigenp5,,54
15,ficwfteigenp5,झुग्गी,55
15,ficwfteigenp5,,56
15,ficwfteigenp5,,57
15,ficwfteigenp5,,58
15,ficwfteigenp5,,59
15,ficwfteigenp5,"दुमंजिले,तब्दील,अटा",60
15,ficwfteigenp5,,61
15,ficwfteigenp5,,62
15,ficwfteigenp5,,63
15,ficwfteigenp5,,64
15,ficwfteigenp5,,65
15,ficwfteigenp5,,66
15,ficwfteigenp5,"स्लेज,नाद्या",67
15,ficwfteigenp5,,68
15,ficwfteigenp5,,69
15,ficwfteigenp5,,70
15,ficwfteigenp5,केंद्र,71
15,ficwfteigenp5,,72
15,ficwfteigenp5,,73
15,ficwfteigenp5,,74
15,ficwfteigenp5,,75
15,ficwfteigenp5,"बलूचिस्तान,शिया",76
15,ficwfteigenp5,,77
15,ficwfteigenp5,,78
15,ficwfteigenp5,आलाकमान,79
15,ficwfteigenp5,"वाटरहॉलो,मानीटरिंग",80
15,ficwfteigenp5,आड़ू,81
15,ficwfteigenp5,,82
15,ficwfteigenp5,,83
15,ficwfteigenp5,सुन्नी,84
15,ficwfteigenp5,,85
15,ficwfteigenp5,स्यादवाद,86
15,ficwfteigenp5,,87
15,ficwfteigenp5,,88
15,ficwfteigenp5,"परस्वावलंबन,अज्ञेय",89
15,ficwfteigenp5,"ढोती,प्रतीतियों,प्राकृतिक,बेबूझ,छविबद्ध,प्रयुक्त",90
15,ficwfteigenp5,,91
15,ficwfteigenp5,"विलासमात्र,शास्‍त्र,परिचायक",92
15,ficwfteigenp5,देहाध्यास,93
15,ficwfteigenp5,"सके,उपरान्त",94
15,ficwfteigenp5,"उपन्यास,निर्णेता,उदारता",95
15,ficwfteigenp5,,96
15,ficwfteigenp5,,97
15,ficwfteigenp5,,98
15,ficwfteigenp5,प्रगतिशीलता,99
14,focwurteigenp1,,0
14,focwurteigenp1,,1
14,focwurteigenp1,,2
14,focwurteigenp1,,3
14,focwurteigenp1,,4
14,focwurteigenp1,,5
14,focwurteigenp1,,6
14,focwurteigenp1,,7
14,focwurteigenp1,,8
14,focwurteigenp1,,9
14,focwurteigenp1,,10
14,focwurteigenp1,,11
14,focwurteigenp1,,12
14,focwurteigenp1,,13
14,focwurteigenp1,खिंचते,14
14,focwurteigenp1,स्वयं,15
14,focwurteigenp1,"सानिआ,इंतजाम",16
14,focwurteigenp1,बैठाकर,17
14,focwurteigenp1,,18
14,focwurteigenp1,"अध्‍ययन,प्रयोग",19
14,focwurteigenp1,,20
14,focwurteigenp1,ग्रीटिंग,21
14,focwurteigenp1,सन्नाटे,22
14,focwurteigenp1,,23
14,focwurteigenp1,,24
14,focwurteigenp1,"नृत्य,धार्मिक,संघर्ष",25
14,focwurteigenp1,"उपमहाद्वीप,आकाशगंगा",26
14,focwurteigenp1,भविष्य,27
14,focwurteigenp1,"ध्रुव,दक्षिणी,ध्रुव,गाढ़ा",28
14,focwurteigenp1,"व्यंजन,महत्वपूर्ण",29
14,focwurteigenp1,"चित्रों,स्त्रियों,चित्र",30
14,focwurteigenp1,,31
14,focwurteigenp1,"प्रमुख,कोविन्द",32
14,focwurteigenp1,"शाखाओं,पताकाओं",33
14,focwurteigenp1,"क्षेत्र,सौराष्ट्र,महाराष्ट्र,सीमावर्ती",34
14,focwurteigenp1,"गुजरात,राजस्थानी,मारवाड़ी,घनिष्ठतया,संबद्ध",35
14,focwurteigenp1,,36
14,focwurteigenp1,"वैंपायर,अंतर्गत",37
14,focwurteigenp1,"वैंपायर,अंतर्गत",37
14,focwurteigenp1,"शास्‍त्रीय,लोकनृत्‍य",38
14,focwurteigenp1,"पूर्वांचल,सोनभद्र,जाति,निवास",39
14,focwurteigenp1,"प्रभुत्व,वज्रप्रहार",40
14,focwurteigenp1,"दुष्ट,शांतिप्रिय",41
14,focwurteigenp1,,42
14,focwurteigenp1,,43
14,focwurteigenp1,,44
14,focwurteigenp1,,45
14,focwurteigenp1,,46
14,focwurteigenp1,,47
14,focwurteigenp1,"निष्कपट,व्यवहार",48
14,focwurteigenp1,नुचवाऊंगा,49
14,focwurteigenp1,प्रमाणित,50
14,focwurteigenp1,,51
14,focwurteigenp1,महत्त्वपूर्ण,52
14,focwurteigenp1,,53
14,focwurteigenp1,,54
14,focwurteigenp1,,55
14,focwurteigenp1,,56
14,focwurteigenp1,,57
14,focwurteigenp1,इंद्रधनुष,58
14,focwurteigenp1,,59
14,focwurteigenp1,,60
14,focwurteigenp1,,61
14,focwurteigenp1,,62
14,focwurteigenp1,"प्रभावित,प्रतिपादन,प्रभावित",63
14,focwurteigenp1,प्रेयसी,64
14,focwurteigenp1,,65
14,focwurteigenp1,त्रासदी,66
14,focwurteigenp1,,67
14,focwurteigenp1,,68
14,focwurteigenp1,,69
14,focwurteigenp1,,70
14,focwurteigenp1,"रिव्यू:,भट्ट",71
14,focwurteigenp1,,72
14,focwurteigenp1,,73
14,focwurteigenp1,,74
14,focwurteigenp1,,75
14,focwurteigenp1,,76
14,focwurteigenp1,,77
14,focwurteigenp1,प्रतिबंध,78
14,focwurteigenp1,,79
14,focwurteigenp1,प्रशांत,80
14,focwurteigenp1,,81
14,focwurteigenp1,,82
14,focwurteigenp1,,83
14,focwurteigenp1,,84
14,focwurteigenp1,,85
14,focwurteigenp1,,86
14,focwurteigenp1,"भट्टजी,दरिद्रता,फ्रीट्रेड",87
14,focwurteigenp1,,88
14,focwurteigenp1,,89
14,focwurteigenp1,"प्रभावों,प्रयोग,प्राचीन",90
14,focwurteigenp1,"आलोचनात्मक,परिमलप्रकोष्ठ",91
14,focwurteigenp1,"पद्मावत,तसव्वुफ",92
14,focwurteigenp1,,93
14,focwurteigenp1,"प्रियंवद,श्री,परंपरा",94
14,focwurteigenp1,,95
14,focwurteigenp1,,96
14,focwurteigenp1,,97
14,focwurteigenp1,"संस्मरण,यात्रावृत्त,रेखचित्र,आत्मचरित",98
14,focwurteigenp1,,99
14,focwurteigenp2,रणथम्भौर,0
14,focwurteigenp2,अद्वितीय,1
14,focwurteigenp2,,2
14,focwurteigenp2,,3
14,focwurteigenp2,फॉउंडेशन,4
14,focwurteigenp2,,5
14,focwurteigenp2,सशक्तिकरण,6
14,focwurteigenp2,,7
14,focwurteigenp2,,8
14,focwurteigenp2,ज्योतिषीय,9
14,focwurteigenp2,,10
14,focwurteigenp2,,11
14,focwurteigenp2,,12
14,focwurteigenp2,ने,13
14,focwurteigenp2,,14
14,focwurteigenp2,,15
14,focwurteigenp2,,16
14,focwurteigenp2,,17
14,focwurteigenp2,,18
14,focwurteigenp2,,19
14,focwurteigenp2,,20
14,focwurteigenp2,,21
14,focwurteigenp2,,22
14,focwurteigenp2,,23
14,focwurteigenp2,,24
14,focwurteigenp2,,25
14,focwurteigenp2,,26
14,focwurteigenp2,,27
14,focwurteigenp2,,28
14,focwurteigenp2,,29
14,focwurteigenp2,,30
14,focwurteigenp2,,31
14,focwurteigenp2,,32
14,focwurteigenp2,,33
14,focwurteigenp2,सौराष्ट्र,34
14,focwurteigenp2,घनिष्ठतया,35
14,focwurteigenp2,,36
14,focwurteigenp2,,37
14,focwurteigenp2,,38
14,focwurteigenp2,,39
14,focwurteigenp2,वज्रप्रहार,40
14,focwurteigenp2,,41
14,focwurteigenp2,,42
14,focwurteigenp2,,43
14,focwurteigenp2,,44
14,focwurteigenp2,,45
14,focwurteigenp2,,46
14,focwurteigenp2,,47
14,focwurteigenp2,,48
14,focwurteigenp2,नुचवाऊंगा,49
14,focwurteigenp2,,50
14,focwurteigenp2,,51
14,focwurteigenp2,,52
14,focwurteigenp2,,53
14,focwurteigenp2,,54
14,focwurteigenp2,,55
14,focwurteigenp2,,56
14,focwurteigenp2,,57
14,focwurteigenp2,इंद्रधनुष,58
14,focwurteigenp2,,59
14,focwurteigenp2,,60
14,focwurteigenp2,,61
14,focwurteigenp2,,62
14,focwurteigenp2,,63
14,focwurteigenp2,,64
14,focwurteigenp2,,65
14,focwurteigenp2,,66
14,focwurteigenp2,,67
14,focwurteigenp2,,68
14,focwurteigenp2,,69
14,focwurteigenp2,शैड्यूल,70
14,focwurteigenp2,,71
14,focwurteigenp2,,72
14,focwurteigenp2,,73
14,focwurteigenp2,,74
14,focwurteigenp2,,75
14,focwurteigenp2,,76
14,focwurteigenp2,फ़लस्तीनी,77
14,focwurteigenp2,,78
14,focwurteigenp2,,79
14,focwurteigenp2,,80
14,focwurteigenp2,,81
14,focwurteigenp2,,82
14,focwurteigenp2,,83
14,focwurteigenp2,,84
14,focwurteigenp2,,85
14,focwurteigenp2,,86
14,focwurteigenp2,,87
14,focwurteigenp2,,88
14,focwurteigenp2,,89
14,focwurteigenp2,,90
14,focwurteigenp2,परिमलप्रकोष्ठ,91
14,focwurteigenp2,तसव्वुफ,92
14,focwurteigenp2,,93
14,focwurteigenp2,,94
14,focwurteigenp2,,95
14,focwurteigenp2,,96
14,focwurteigenp2,,97
14,focwurteigenp2,यात्रावृत्त,98
14,focwurteigenp2,,99
14,focwurteigenp3,,0
14,focwurteigenp3,अद्वितीय,1
14,focwurteigenp3,"वैविध्य,वैविध्यों,ऐक्य",2
14,focwurteigenp3,,3
14,focwurteigenp3,नर्मदा,4
14,focwurteigenp3,सम्पुट,5
14,focwurteigenp3,इफको,6
14,focwurteigenp3,अधिग्राहण,7
14,focwurteigenp3,तरुवर,8
14,focwurteigenp3,,9
14,focwurteigenp3,पाती,10
14,focwurteigenp3,,11
14,focwurteigenp3,,12
14,focwurteigenp3,,13
14,focwurteigenp3,,14
14,focwurteigenp3,,15
14,focwurteigenp3,सानिआ,16
14,focwurteigenp3,,17
14,focwurteigenp3,,18
14,focwurteigenp3,,19
14,focwurteigenp3,,20
14,focwurteigenp3,,21
14,focwurteigenp3,ताल,22
14,focwurteigenp3,,23
14,focwurteigenp3,,24
14,focwurteigenp3,प्रेम,25
14,focwurteigenp3,आकाशगंगा,26
14,focwurteigenp3,सापेक्ष,27
14,focwurteigenp3,"ध्रुव,उजला,ध्रुव",28
14,focwurteigenp3,,29
14,focwurteigenp3,,30
14,focwurteigenp3,,31
14,focwurteigenp3,,32
14,focwurteigenp3,,33
14,focwurteigenp3,,34
14,focwurteigenp3,"अपभ्रंश,संबद्ध",35
14,focwurteigenp3,सघन,36
14,focwurteigenp3,,37
14,focwurteigenp3,,38
14,focwurteigenp3,"पूर्वांचल,सोनभद्र,जनपद,सुदूर,घसिया",39
14,focwurteigenp3,"प्रभुत्व,वज्रप्रहार",40
14,focwurteigenp3,,41
14,focwurteigenp3,,42
14,focwurteigenp3,,43
14,focwurteigenp3,,44
14,focwurteigenp3,,45
14,focwurteigenp3,,46
14,focwurteigenp3,,47
14,focwurteigenp3,,48
14,focwurteigenp3,,49
14,focwurteigenp3,"नाम-धाम,विवरणादि,नजीरें,प्रमाणित",50
14,focwurteigenp3,,51
14,focwurteigenp3,,52
14,focwurteigenp3,,53
14,focwurteigenp3,हरि,54
14,focwurteigenp3,,55
14,focwurteigenp3,,56
14,focwurteigenp3,,57
14,focwurteigenp3,"मैपल्स,निरे",58
14,focwurteigenp3,,59
14,focwurteigenp3,आत्मालोचना,60
14,focwurteigenp3,,61
14,focwurteigenp3,स्पैस्टिक,62
14,focwurteigenp3,"गूढ़,प्रतिपादन",63
14,focwurteigenp3,प्रेयसी,64
14,focwurteigenp3,,65
14,focwurteigenp3,,66
14,focwurteigenp3,,67
14,focwurteigenp3,,68
14,focwurteigenp3,,69
14,focwurteigenp3,,70
14,focwurteigenp3,,71
14,focwurteigenp3,अवमानना,72
14,focwurteigenp3,"दमन,अवचेतन",73
14,focwurteigenp3,,74
14,focwurteigenp3,,75
14,focwurteigenp3,कार्तिकेयन,76
14,focwurteigenp3,फ़लस्तीनी,77
14,focwurteigenp3,,78
14,focwurteigenp3,,79
14,focwurteigenp3,,80
14,focwurteigenp3,,81
14,focwurteigenp3,"शिक्षा,मात्र",82
14,focwurteigenp3,संसाधन,83
14,focwurteigenp3,,84
14,focwurteigenp3,,85
14,focwurteigenp3,वस्तुतः,86
14,focwurteigenp3,फ्रीट्रेड,87
14,focwurteigenp3,,88
14,focwurteigenp3,आदि,89
14,focwurteigenp3,"कुमारन,आशान,समकालीन,कलेवर,संगति",90
14,focwurteigenp3,"अग्रगामी,यथार्थवाद,सरणियों,परिमलप्रकोष्ठ",91
14,focwurteigenp3,"पद्मावत,तसव्वुफ",92
14,focwurteigenp3,अदायगी,93
14,focwurteigenp3,"प्रियंवद,तरल,काव्यात्मक,सुदीर्घ",94
14,focwurteigenp3,आयातित,95
14,focwurteigenp3,,96
14,focwurteigenp3,,97
14,focwurteigenp3,"संस्मरण,यात्रावृत्त,रेखचित्र,रिपोर्ताज,आत्मचरित",98
14,focwurteigenp3,,99
14,focwurteigenp4,,0
14,focwurteigenp4,अद्वितीय,1
14,focwurteigenp4,,2
14,focwurteigenp4,,3
14,focwurteigenp4,"निःशुल्क,वितरण",4
14,focwurteigenp4,,5
14,focwurteigenp4,सशक्तिकरण,6
14,focwurteigenp4,अधिग्राहण,7
14,focwurteigenp4,,8
14,focwurteigenp4,,9
14,focwurteigenp4,,10
14,focwurteigenp4,,11
14,focwurteigenp4,,12
14,focwurteigenp4,,13
14,focwurteigenp4,,14
14,focwurteigenp4,,15
14,focwurteigenp4,,16
14,focwurteigenp4,,17
14,focwurteigenp4,,18
14,focwurteigenp4,प्रयोग,19
14,focwurteigenp4,,20
14,focwurteigenp4,,21
14,focwurteigenp4,,22
14,focwurteigenp4,,23
14,focwurteigenp4,,24
14,focwurteigenp4,अभिनय,25
14,focwurteigenp4,उपमहाद्वीप,26
14,focwurteigenp4,सापेक्ष,27
14,focwurteigenp4,"ध्रुव,ध्रुव",28
14,focwurteigenp4,,29
14,focwurteigenp4,,30
14,focwurteigenp4,,31
14,focwurteigenp4,,32
14,focwurteigenp4,पताकाओं,33
14,focwurteigenp4,,34
14,focwurteigenp4,"अपभ्रंश,घनिष्ठतया",35
14,focwurteigenp4,सघन,36
14,focwurteigenp4,,37
14,focwurteigenp4,,38
14,focwurteigenp4,,39
14,focwurteigenp4,"प्रभुत्व,वज्रप्रहार",40
14,focwurteigenp4,,41
14,focwurteigenp4,,42
14,focwurteigenp4,,43
14,focwurteigenp4,,44
14,focwurteigenp4,,45
14,focwurteigenp4,,46
14,focwurteigenp4,गूँथती,47
14,focwurteigenp4,निष्कपट,48
14,focwurteigenp4,कौओं,49
14,focwurteigenp4,"विवरणादि,नजीरें",50
14,focwurteigenp4,स्वार्थवश,51
14,focwurteigenp4,,52
14,focwurteigenp4,लोभ,53
14,focwurteigenp4,,54
14,focwurteigenp4,,55
14,focwurteigenp4,,56
14,focwurteigenp4,,57
14,focwurteigenp4,"झालर,तिरते",58
14,focwurteigenp4,,59
14,focwurteigenp4,आत्मालोचना,60
14,focwurteigenp4,,61
14,focwurteigenp4,स्पैस्टिक,62
14,focwurteigenp4,गूढ़,63
14,focwurteigenp4,प्रेयसी,64
14,focwurteigenp4,,65
14,focwurteigenp4,"व्यक्तिगत,त्रासदी",66
14,focwurteigenp4,,67
14,focwurteigenp4,,68
14,focwurteigenp4,,69
14,focwurteigenp4,,70
14,focwurteigenp4,,71
14,focwurteigenp4,अवमानना,72
14,focwurteigenp4,"दमन,अवचेतन",73
14,focwurteigenp4,,74
14,focwurteigenp4,,75
14,focwurteigenp4,कार्तिकेयन,76
14,focwurteigenp4,,77
14,focwurteigenp4,,78
14,focwurteigenp4,,79
14,focwurteigenp4,,80
14,focwurteigenp4,,81
14,focwurteigenp4,मात्र,82
14,focwurteigenp4,,83
14,focwurteigenp4,,84
14,focwurteigenp4,,85
14,focwurteigenp4,"वस्तुतः,कटु,बाजारवाद,वर्चस्व",86
14,focwurteigenp4,"तर्क,दरिद्रता",87
14,focwurteigenp4,,88
14,focwurteigenp4,,89
14,focwurteigenp4,"आशय,परंपरागत,शैलियों,नवीनता,पुट,अपितु",90
14,focwurteigenp4,"जुझारू,अग्रगामी,वादनिकायों,यथार्थवाद,आलोचनात्मक,सरणियों,परिमलप्रकोष्ठ",91
14,focwurteigenp4,तसव्वुफ,92
14,focwurteigenp4,,93
14,focwurteigenp4,"संवेदना,सुदीर्घ",94
14,focwurteigenp4,आयातित,95
14,focwurteigenp4,,96
14,focwurteigenp4,,97
14,focwurteigenp4,"संस्मरण,यात्रावृत्त",98
14,focwurteigenp4,,99
14,focwurteigenp5,,0
14,focwurteigenp5,,1
14,focwurteigenp5,"हमारी,संस्कृति,का,सौंदर्य,है,और,उन,वैविध्यों,में,आंतरिक,इसकी,अनुपम,अतुल्य,विशिष्टता,है",2
14,focwurteigenp5,,3
14,focwurteigenp5,नर्मदा,4
14,focwurteigenp5,"योगाभ्यास,सम्पुट",5
14,focwurteigenp5,"सशक्तिकरण,इफको",6
14,focwurteigenp5,अधिग्राहण,7
14,focwurteigenp5,,8
14,focwurteigenp5,,9
14,focwurteigenp5,पाती,10
