word,frequency
परमाणुवाद,8
प्रणव,8
सर्वज्ञ,8
विदित,8
निर्गुण,8
बृहस्पति,8
गणधर,8
परित्याग,8
कपिलवस्तु,8
सारनाथ,8
चतुर्थ,8
विचारशास्त्र,8
एंटनी,8
ओमप्रकाश,8
मेयर,8
जनसभा,8
शिवराज,8
मानवाधिकार,8
कटारिया,8
आलाकमान,8
विवादित,8
हामिद,8
करजई,8
अफगान,8
जॉर्ज,8
एके,8
अधीक्षक,8
शिलान्यास,8
अंतरिम,8
हिजबुल,8
याचिकाकर्ता,8
रामपुर,8
चव्हाण,8
आईएसआई,8
पारा,8
उम्रकैद,8
मनु,8
वक्‍तव्य,8
दुर्भाग्यपूर्ण,8
भाजयुमो,8
वान,8
गुलबर्ग,8
एसएडी,8
आंबेडकर,8
पदोन्नति,8
दैवीय,8
महाशिवरात्रि,8
श्रावण,8
ध्वज,8
बलराम,8
गरुड,8
सेंट,8
मसीह,8
वज्रयान,8
कहलाए,8
शिया,8
परिव्राजक,8
व्रात्य,8
मल्ला,8
चंद्रगुप्त,8
पाटलिपुत्र,8
भिक्षुणि,8
रविचंद्रन,8
डिविलियर्स,8
रीयल,8
जॉनसन,8
हेलमेट,8
हाफ,8
ओपेन,8
वीटल,8
साइकिलिस्ट,8
करमा,8
बेसबॉल,8
पुछल्ला,8
फिरकी,8
डोप,8
स्पोर्ट्,8
स्टुअर्ट,8
भिड़,8
अंपायरिंग,8
वॉरियर्स,8
ट्रॉट,8
एंडी,8
जाफर,8
पानेसर,8
सिबुलकोवा,8
पीसीबी,8
आश्वासन,7
पाउडर,7
मंडी,7
छिन,7
रंगराजन,7
आत्मनिर्भर,7
पखवाड़ा,7
झाड़ी,7
सड़क,7
रसोई,7
प्रयोगशाला,7
खादा,7
उर्वराशक्ति,7
उदासीन,7
दुर्घटना,7
धरोहर,7
पेय,7
पौष्‍टिक,7
नम,7
उपोष्ण,7
लाजवाब,7
भयंकर,7
कली,7
मणिपुर,7
अत्यावश्यक,7
एकाधिकार,7
पूजनीय,7
स्टार्च,7
घोड़ा,7
व्यंजन,7
वायुमंडल,7
लाभप्रद,7
स्याही,7
स्पाइक,7
कानपुर,7
इंग्लैण्ड,7
लम्बा,7
अमन,7
स्त्रोत,7
ताप,7
औसतन,7
मार्केटिंग,7
कल्याणकारी,7
चाकू,7
फैलाव,7
ठंड,7
साज,7
विकृत,7
सोडियम,7
मोड़,7
प्रतिस्पर्धी,7
जनित,7
माइट,7
गड्ढा,7
मौसमी,7
छेद,7
शिशु,7
पृष्ठ,7
नाशपाती,7
नीबू,7
वर्गीय,7
पत्तेदार,7
प्ररोह,7
शूट,7
पूर्णतया,7
बैंगनी,7
तत्‍व,7
एफिड,7
बुन,7
डेढ़,7
मलबरी,7
छान,7
रक्त,7
दांत,7
चटाई,7
स्ट्राबेरी,7
देहरादून,7
बरबस,7
दब,7
ग्रसित,7
पनप,7
शीतलता,7
मिसाल,7
वाष्पोत्सर्जन,7
नुकसानदेह,7
चटक,7
प्रजनन,7
अनुकरण,7
अमुक,7
अपशिष्ट,7
जिप्सम,7
विषम,7
सजावटी,7
ट्‍यूलिप,7
सज,7
अपोलो,7
पुनर्जीवित,7
मोलिब्डेनम,7
एंजाइम,7
राइजोबियम,7
दर्पण,7
डिजिटल,7
नरम,7
दाब,7
असमंजस,7
रोजाना,7
कुबेर,7
अकाल,7
तूफान,7
वैचारिक,7
अनोखा,7
विकृति,7
आंक,7
चादर,7
सुदूर,7
कुआँ,7
शिक्षित,7
बेंगलूर,7
अमरीका,7
स्व,7
परिवर्तनशील,7
साइंस,7
एमडी,7
संयोजक,7
जागृति,7
उम्दा,7
प्रयत्न,7
रोमन,7
सरीखा,7
मुरब्बा,7
पाँचवाँ,7
गणराज्य,7
उत्तरोत्तर,7
पृथक,7
फरमा,7
छात्रा,7
मसलन,7
डाक्टर,7
कैटेगरी,7
इक्विटी,7
टेलीकॉम,7
एक्सप्रेस,7
स्पीड,7
उपक्रम,7
मैट,7
प्रतिभागी,7
आला,7
कार्यरत,7
कोबरापोस्ट,7
गैरकानूनी,7
स्टिंग,7
जुर्माना,7
बेस,7
थोक,7
लिवाली,7
प्राइवेट,7
डायरेक्ट,7
होम,7
डिश,7
यूटिलिटी,7
प्रतिबद्ध,7
विलय,7
एक्साइज,7
लौटा,7
दामन,7
जबाव,7
जब्त,7
टंडन,7
किम,7
पेज,7
इनकम,7
लिस्ट,7
कलेक्शन,7
मिर्जा,7
साप्ताहिक,7
बलदेव,7
मिस,7
ओह,7
जाऊँगी,7
पकड़,7
सीरियस,7
आरजू,7
लो,7
सीखना,7
हिंदुस्तानी,7
शगुन,7
नेक,7
प्लीज़,7
खर्चा,7
दुबारा,7
महारानी,7
लड्‍डू,7
अम्मा,7
नाराज़,7
फंक्शन,7
लूंगा,7
थैंक्यू,7
गोद,7
बीबी,7
लल्लू,7
मामी,7
सता,7
डट,7
जारूर,7
दफ्तर,7
उदघाटन,7
फर्ज़,7
अंधा,7
जज्बात,7
हज़ार,7
जध,7
गजब,7
फुरसत,7
गवा,7
जबा,7
कबूतर,7
वगैरह,7
अंकल,7
गधा,7
अनवर,7
वतन,7
गुरुजा,7
काबिलियत,7
पिंजरा,7
मोहनलाल,7
ह्रदय,7
अहसान,7
भगत,7
गायिका,7
अगुआई,7
सिना,7
बोलबाला,7
सामर्थ्य,7
प्रख्यात,7
झंडा,7
गठजोड़,7
समाहित,7
अपवाद,7
कंट्रोल,7
ट्रेंड,7
मदर,7
विमल,7
उड़,7
केस,7
उड़ा,7
जू,7
ट्रेनिंग,7
बिस्तर,7
वर्ल्डचैम्पियनशिप,7
इन्सान,7
मेजर,7
थाम,7
लकीर,7
फर्ज,7
बंटवारा,7
समाचारपत्र,7
स्‍वयं,7
वहन,7
विरत,7
सम्मुख,7
पुनीत,7
लार्ड,7
मुख,7
रूपरेखा,7
विमुख,7
प्रतिमान,7
नेगी,7
यापन,7
प्रतिरूप,7
सुशीला,7
वैवाहिक,7
संसर्ग,7
वैशिष्‍ट्ण्,7
चावला,7
संश्‍लिष्ट,7
सुष्ठु,7
ग्रूप,7
शाश्थत,7
प्रतिपाद्य,7
व्यापकता,7
म्यूज़ियम,7
जातक,7
तैल,7
मनोभाव,7
एलोरा,7
रत,7
उद्घाटन,7
घड़ी,7
कुटिया,7
गिनती,7
स्वीकृत,7
निर्दोष,7
देशभक्ति,7
एकाग्रता,7
दृष्टिपात,7
रावल,7
सर्व,7
यूनीवर्सिटी,7
बाँट,7
करनेवाला,7
सेंसर,7
संक्षिप्त,7
असोशियेटेड,7
महोदय,7
मुहूर्त,7
चतुर,7
बच्चन,7
बुनियाद,7
अपभ्रंश,7
गुणाढ्य,7
निरंतरता,7
अमृता,7
प्रो,7
अनुपम,7
सीरियल,7
उदीयमान,7
ड्रामा,7
मार्शल,7
जागरण,7
पगला,7
हाजिर,7
देओल,7
सनी,7
चाहत,7
देवगन,7
मोहल्ला,7
शोक,7
धकेल,7
रूढी,7
प्याला,7
व्यंजित,7
अलौकिक,7
नियति,7
भट्टाचार्य,7
महादेव,7
अप्रत्याशित,7
शास्‍त्री,7
आत्मसात,7
विशाखा,7
नवीनता,7
तादात्म्य,7
उपलक्ष्य,7
अंतःकरण,7
समकक्ष,7
श्थेत,7
शैलोज,7
अभिमान,7
फिसल,7
नाथ,7
तत्‍पश्दात्,7
जबलपुर,7
लांघ,7
कुशवाहा,7
इस्माइल,7
गोविंद,7
नामी,7
क्लासिक,7
घंटी,7
ज्योतिषी,7
तख्त,7
मैत्री,7
हाईकमान,7
बिस्मिल,7
कमांडर,7
इमरजेंसी,7
ईनु,7
कलर्स,7
सिक्स,7
अभिनीत,7
आंग,7
इंटरव्यू,7
फिल्मा,7
संतुष्ट,7
मोती,7
बुलंद,7
सवा,7
सेठजी,7
प्रसारक,7
शख्सियत,7
सैफ,7
हाफिज,7
सुधा,7
गद्य,7
रिश्वत,7
बिगुल,7
घुमक्कड़ी,7
केदारनाथ,7
वृद्ध,7
रहीम,7
शंहशाह,7
जिल्ले,7
साहबे,7
कुर्ता,7
आहूजा,7
टेबल,7
रामसिंह,7
हारुन,7
अंदरूनी,7
शाहिद,7
डायन,7
दक्षिणा,7
अनन्तर,7
महापुरुष,7
ब्रह्मचर्य,7
दिवंगत,7
टर्न,7
डीटीएच,7
तवज्जो,7
इन्द्री,7
स्तुति,7
खुसरो,7
सेनापति,7
दरिद्रा,7
नरक,7
सांप,7
जुनैद,7
बादरायण,7
दर्शनशास्त्र,7
ज्ञानेंद्री,7
अनीश्‍वरवादी,7
पूर्वजन्म,7
परब्रह्म,7
महामा,7
जैनधर्म,7
वर्धमान,7
असंभव,7
बौद्धदर्शन,7
आर्यसत्य,7
प्रतीत्यसमुत्पाद,7
पंथ,7
धर्मावलंबी,7
